rank	serial	Bike ID	biketype_id	Bikenumber	last_communication	battery	real_battery	battery_state	reason	place	terminal_id	last_terminal_snap	firmware_version	target_firmware	configuration_version	mode	series_id	target_configuration	esp_firmware_version	target_esp_firmware	language_version	snap_id	snap_rev	snap_rev_date	iccid	imei	imsi	last_communication_snap	last_communication_sim	server	city	is_lent	active	repair	campaign_id	pedelec	street2	comments	pedelec_battery	lock_types	locked	is_charging	last_charging	spike_id	resource_blockage
566	25198	59413	15	41279	"2025-11-20 08:00:40"	125	3,8625	"CHARGED CF"	"PINCODE ENTERED"	"C.C. La Minilla"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368004868	14682001153237	204046206941017		"2025-11-20 08:00:40"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
567	23544	59525	15	41196	"2025-11-20 07:53:41"	121	3,8285	"CHARGED CF"	"RECONNECT DUE"	"IES Mesa y López"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367660058	14682001119394	204046206923236		"2025-11-20 07:53:41"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
568	24945	59280	15	41169	"2025-11-20 00:09:00"	109	3,7265	"FULL CFR"	"RETURN"	"Parque Santa Catalina"	412930407		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368004330	14682001114494	204046206940964		"2025-11-20 00:09:00"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
569	25158	59275	15	41136	"2025-11-19 23:13:48"	144	4,0240	"CHARGED CF"	"RECONNECT DUE"	"Ciudad de la Justicia"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368014065	14682001123719	204046206941937		"2025-11-19 23:13:48"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
570	25074	59212	15	41071	"2025-11-19 22:32:28"	140	3,9900	"CHARGED CF"	"RECONNECT DUE"	"Parque del Estadio Insular"	""	412928501	22062700	22062700	20000011	0		20000011			14030304	6411318	"5580a84fb828"	170106	89314404000367990786	14682001152759	204046206939609	"2018-11-29 12:02:37"	"2025-11-19 22:32:28"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
571	24861	59206	15	41065	"2025-11-19 22:25:17"	143	4,0155	"CHARGED CF"	"UNPARKING"	"Venegas Usos Múltiples"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367990174	14682001113884	204046206939548		"2025-11-19 22:25:17"		408	0	1	0	5149	0	""	""	-1	"fork_lock"	-1	0		0	"null"
572	24926	59290	15	41195	"2025-11-19 21:27:30"	113	3,7605	"FULL CFR"	"RETURN"	"IES Mesa y López"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368004710	14682001187573	204046206941002		"2025-11-19 21:27:30"		408	0	1	0	5186	0	""	""	-1	"fork_lock"		0		0	"null"
573	24517	59146	15	41002	"2025-11-19 20:52:15"	122	3,8370	"CHARGED CF"	"PINCODE ENTERED"	"Parque Santa Catalina"	412930407		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367984821	14682001205946	204046206939013		"2025-11-19 20:52:15"		408	0	1	0	6275	0	""	""	-1	"fork_lock"	-1	0		0	"null"
574	28872	59395	15	41350	"2025-11-19 20:50:49"	146	4,0410	"CHARGED CF"	"PINCODE ENTERED"	"Parque Santa Catalina"	412930407		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368031218	14682001197580	204046206943652		"2025-11-19 20:50:49"		408	0	1	0	5664	0	""	""	-1	"fork_lock"	-1	0		0	"null"
575	25002	59327	15	41150	"2025-11-19 20:35:04"	137	3,9645	"CHARGED CF"	"RECONNECT DUE"	"IES Mesa y López"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367990224	14682001113165	204046206939553		"2025-11-19 20:35:04"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
576	24977	59433	15	41326	"2025-11-19 20:33:41"	147	4,0495	"CHARGED CF"	"RETURN"	"Ayuntamiento"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367986735	14682000427483	204046206939204		"2025-11-19 20:33:41"		408	0	1	0	5664	0	""	""	-1	"fork_lock"	-1	0		0	"null"
577	22263	59168	15	41025	"2025-11-19 20:30:54"	122	3,8370	"CHARGED CF"	"RETURN"	"Plaza Manuel Becerra"	""	2147483	22062700	22062700	20000011	0		20000011			14030304	6412548	"5580a84fb828"	170106	89314404000367681864	14682001180909	204046206925417	"2017-12-12 17:08:36"	"2025-11-19 20:30:54"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
578	24158	59204	15	41063	"2025-11-19 20:05:22"	116	3,7860	"CHARGED CF"	"RETURN"	"Canódromo"	""	2147483	22062700	22062700	20000011	0		20000011			14030304	6411751	"5580a84fb828"	170106	89314404000367684082	14682001155281	204046206925639	"2017-12-12 16:41:41"	"2025-11-19 20:05:22"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
579	24386	59286	15	41181	"2025-11-19 20:02:02"	143	4,0155	"CHARGED CF"	"PHONE AND PIN"	"San Telmo"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367987592	14682001155083	204046206939290		"2025-11-19 20:02:02"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
580	24924	59172	15	41029	"2025-11-19 19:43:39"	133	3,9305	"CHARGED CF"	"RETURN"	"San Telmo"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368004694	14682001154581	204046206941000		"2025-11-19 19:43:39"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
581	24417	59518	15	41247	"2025-11-19 19:38:36"	134	3,9390	"CHARGED CF"	"AUTOMATIC RETURN"	"Oficina de la Sitycleta"	""	1115641909	22062700	22062700	20000011	0		20000011			14030304	6426390	"5580a84fb828"	170106	89314404000367985489	14682000428531	204046206939079	"2018-01-08 15:54:20"	"2025-11-19 19:38:36"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
582	23426	59287	15	41193	"2025-11-19 19:34:41"	128	3,8880	"CHARGED CF"	"AUTOMATIC RETURN"	"Plaza San Agustín"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367686673	14682001146124	204046206925898		"2025-11-19 19:34:41"		408	0	1	0	5664	0	""	""	-1	"fork_lock"	-1	0		0	"null"
583	24991	59526	15	41120	"2025-11-19 19:00:08"	147	4,0495	"CHARGED CF"	"RECONNECT DUE"	"Barranquillo Don Zoilo"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367986990	14682001182871	204046206939230		"2025-11-19 19:00:08"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
584	24940	59316	15	41260	"2025-11-19 18:43:47"	78	3,4630	"RISK FRM"	"RETURN"	"Parque del Estadio Insular"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368004280	14682001115210	204046206940959		"2025-11-19 18:43:47"		408	0	1	0	5186	0	""	""	-1	"fork_lock"	-1	0		0	"null"
585	25211	59402	15	41343	"2025-11-19 18:39:30"	113	3,7605	"FULL CFR"	"PINCODE ENTERED"	"Cabildo de Gran Canaria"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368004918	14682001185916	204046206941022		"2025-11-19 18:39:30"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
586	29160	59272	15	41131	"2025-11-19 18:27:53"	132	3,9220	"CHARGED CF"	"GPS"	"Vega de San José"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368033081	14682001194884	204046206943839		"2025-11-19 18:27:53"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
587	24407	59184	15	41042	"2025-11-19 18:20:23"	146	4,0410	"CHARGED CF"	"PINCODE ENTERED"	"Venegas Usos Múltiples"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367985570	14682000408988	204046206939088		"2025-11-19 18:20:23"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
588	24603	59381	15	41356	"2025-11-19 18:18:26"	142	4,0070	"CHARGED CF"	"PINCODE ENTERED"	"Venegas Usos Múltiples"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367988145	14682001201374	204046206939345		"2025-11-19 18:18:26"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
589	25140	59305	15	41194	"2025-11-19 18:08:02"	117	3,7945	"CHARGED CF"	"RETURN"	"IES Mesa y López"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368013687	14682001156412	204046206941899		"2025-11-19 18:08:02"		408	0	1	0	3212	0	""	""	-1	"fork_lock"		0		0	"null"
590	25194	59340	15	41369	"2025-11-19 17:10:42"	88	3,5480	"FULL CFR"	"RETURN"	"Ayuntamiento"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368004942	14682001186104	204046206941025		"2025-11-19 17:10:42"		408	0	1	0	5664	0	""	""	-1	"fork_lock"	-1	0		0	"null"
591	23992	59302	15	41141	"2025-11-19 16:40:36"	115	3,7775	"FULL CFR"	"RETURN"	"San Bernardo"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367683076	14682001180362	204046206925538		"2025-11-19 16:40:36"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
592	25152	59311	15	41227	"2025-11-19 16:26:28"	129	3,8965	"CHARGED CF"	"PINCODE ENTERED"	"Barranquillo Don Zoilo"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368014164	14682001124469	204046206941947		"2025-11-19 16:26:28"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
593	24928	59300	15	41251	"2025-11-19 16:22:56"	103	3,6755	"FULL CFR"	"RETURN"	"Hoya de la Plata"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367994077	14682001119279	204046206939938		"2025-11-19 16:22:56"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
594	25096	59356	15	41216	"2025-11-19 16:18:44"	145	4,0325	"CHARGED CF"	"RETURN"	"Parque del Estadio Insular"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367992006	14682001152205	204046206939731		"2025-11-19 16:18:44"		408	0	1	0	3397	0	""	""	-1	"fork_lock"	-1	0		0	"null"
595	25090	59536	15	41110	"2025-11-19 15:48:34"	147	4,0495	"CHARGED CF"	"RETURN"	"Churruca"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367991180	14682001199248	204046206939649		"2025-11-19 15:48:34"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
596	24377	59348	15	41211	"2025-11-19 15:29:30"	147	4,0495	"CHARGED CF"	"RETURN"	"Parque del Estadio Insular"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367987352	14682001156750	204046206939266		"2025-11-19 15:29:30"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
597	23369	59508	15	41268	"2025-11-19 15:20:25"	124	3,8540	"CHARGED CF"	"RETURN"	"Barranquillo Don Zoilo"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367664217	12813003051614	204046206923652		"2025-11-19 15:20:25"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
598	25236	59432	15	41288	"2025-11-19 15:15:14"	131	3,9135	"CHARGED CF"	"RETURN"	"Mercado Central"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368005444	14682001187771	204046206941075		"2025-11-19 15:15:14"		408	0	1	0	3212	0	""	""	-1	"fork_lock"	-1	0		0	"null"
599	24995	59513	15	41248	"2025-11-19 14:49:27"	75	3,4375	"RISK FRM"	"RECONNECT DUE"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367984953	14682001183812	204046206939026		"2025-11-19 14:49:27"		408	0	0	1	3212	0	""	"Taller, batería"	-1	"fork_lock"	-1	0		0	"null"
600	25142	59407	15	41310	"2025-11-17 07:27:01"	83	3,5055	"FULL CFR"	"CODE 3333"	"Bicis para reparar"	""	412906705	22062700	22062700	20000011	0		20000011			14030304	6411358	"5580a84fb828"	170106	89314404000368013828	14682001118537	204046206941913	"2020-03-12 15:50:56"	"2025-11-17 07:27:01"		408	0	0	0	6275	0	""	"accidente "	-1	"fork_lock"	-1	0		0	"null"
601	24984	59419	15	41328	"2025-11-17 07:27:00"	115	3,7775	"FULL CFR"	"CODE 3333"	"Bicis para reparar"	""	412928501	22062700	22062700	20000011	0		20000011			14030304	6426287	"5580a84fb828"	170106	89314404000367986404	14682001152197	204046206939171	"2019-10-15 11:57:00"	"2025-11-17 07:27:00"		408	0	0	1	3212	0	""	"accidente "	-1	"fork_lock"	-1	0		0	"null"
602	25163	59339	15	41372	"2025-11-17 01:38:22"	71	3,4035	"RISK FRM"	"RECONNECT DUE"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368014032	14682001126712	204046206941934		"2025-11-17 01:38:22"		408	0	0	1	3212	0	""	"Taller, batería"	-1	"fork_lock"		0		0	"null"
603	24418	59398	15	41347	"2025-11-13 12:51:02"	64	3,3440	"EMPTY RM"	"CODE 3333"	"Bicis para reparar"	""	1115641909	22062700	22062700	20000011	0		20000011			14030304	6426250	"5580a84fb828"	170106	89314404000367985471	14682000426097	204046206939078	"2018-01-08 15:54:59"	"2025-11-13 12:51:02"		408	0	0	1	3212	0	""	"Taller, batería"	-1	"fork_lock"	-1	0		0	"null"
604	23978	59256	15	41188	"2025-11-13 07:02:07"	60	3,3100	"EMPTY RM"	"X"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367684470	14682001149565	204046206925678		"2025-11-13 07:02:07"		408	0	0	1	3212	0	""	"Talller, batería"	-1	"fork_lock"	-1	0		0	"null"
605	24922	59369	15	41363	"2025-11-12 17:07:45"	66	3,3610	"EMPTY RM"	"PINCODE ENTERED"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368004751	14682001175271	204046206941006		"2025-11-12 17:07:45"		408	0	0	1	3212	0	""	"Taller, batería"	-1	"fork_lock"		0		0	"null"
606	24089	59415	15	41278	"2025-11-12 14:09:41"	146	4,0410	"CHARGED CF"	"RETURN"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367686681	14682001130649	204046206925899		"2025-11-12 14:09:41"		408	0	0	1	5149	0	"12.11.2025 18:40:49: Returned by employee"	"teclado no responde "	-1	"fork_lock"	-1	0		0	"null"
607	25087	59502	15	41320	"2025-11-11 09:55:47"	70	3,3950	"EMPTY RM"	"PINCODE ENTERED"	"Bicis arregladas"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367993038	14682001202968	204046206939834		"2025-11-11 09:55:47"		408	0	0	0	6275	0	""	""	-1	"fork_lock"	-1	0		0	"null"
608	24911	59506	15	41253	"2025-11-09 23:27:51"	75	3,4375	"RISK FRM"	"PINCODE ENTERED"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367994176	14682001123214	204046206939948		"2025-11-09 23:27:51"		408	0	0	1	3212	0	"09.11.2025 17:11:44: Returned by employee"	"lock error"	-1	"fork_lock"	-1	0		0	"null"
609	23966	59394	15	41342	"2025-11-09 16:53:34"	148	4,0580	"CHARGED CF"	"RECONNECT DUE"	"Bicis para reparar"	""	2147483	22062700	22062700	20000011	0		20000011			14030304	6411671	"5580a84fb828"	170106	89314404000367666840	12813003032366	204046206923915	"2017-12-12 16:42:49"	"2025-11-09 16:53:34"		408	0	0	1	3212	0	""	"teclado no funciona "	-1	"fork_lock"	-1	0		0	"null"
610	24350	59529	15	41117	"2025-11-08 13:34:46"	93	3,5905	"FULL CFR"	"RENTAL STATUS UPDATE"	"Bicis para reparar"	""	1115641909	22062700	22062700	20000011	0		20000011			14030304	6426144	"5580a84fb828"	170106	89314404000367988798	14682000410125	204046206939410	"2018-01-08 15:54:51"	"2025-11-08 13:34:46"		408	0	0	1	3212	0	"08.11.2025 12:28:19: Returned by employee"	"lock error "	-1	"fork_lock"	-1	0		0	"null"
611	24920	59213	15	41072	"2025-11-07 21:37:34"	68	3,3780	"EMPTY RM"	"PINCODE ENTERED"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368004744	14682001153096	204046206941005		"2025-11-07 21:37:34"		408	0	0	1	3212	0	""	"Taller, batería"	-1	"fork_lock"	-1	0		0	"null"
612	23403	59437	15	41238	"2025-11-05 20:52:51"	84	3,5140	"FULL CFR"	"CODE 3333"	"Bicis para reparar"	""	412930407	22062700	22062700	20000011	0		20000011			14030304	6412120	"5580a84fb828"	170106	89314404000367684686	14682001186286	204046206925699	"2020-05-05 16:31:13"	"2025-11-05 20:52:51"		408	0	0	1	3212	0	"06.11.2025 19:09:46: Returned by employee06.11.2025 19:55:00: La pantalla para meter el código no funciona"	"ordenador muerto"	-1	"fork_lock"	-1	0		0	"null"
613	23998	59355	15	41218	"2025-11-02 08:27:34"	69	3,3865	"EMPTY RM"	"PINCODE ENTERED"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367683142	14682001206613	204046206925545		"2025-11-02 08:27:34"		408	0	0	1	5664	0	""	"Taller, batería"	-1	"fork_lock"	-1	0		0	"null"
614	29281	59148	15	41004	"2025-10-28 08:25:36"	68	3,3780	"EMPTY RM"	"PINCODE ENTERED"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368030905	14682001197259	204046206943621		"2025-10-28 08:25:36"		408	0	0	1	3212	0	""	"Taller, batería"	-1	"fork_lock"	-1	0		0	"null"
615	24992	59383	15	41243	"2025-09-02 17:16:03"	92	3,5820	"FULL CFR"	"PINCODE ENTERED"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367987006	14682001182822	204046206939231		"2025-09-02 17:16:03"		408	0	0	1	3212	0	""	"cardan partido y pedalier con holgura"	-1	"fork_lock"	-1	0		0	"null"
616	22388	59410	15	41301	"2025-07-04 10:02:46"	141	3,9985	"CHARGED CF"	"AUTOMATIC RETURN"	"Bicis para reparar"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367662211	14682001130847	204046206923452		"2025-07-04 10:02:46"		408	0	0	1	3955	0	"se ha enchufado el ordenador y no enciende el led"	"ordenador mal "	-1	"fork_lock"	-1	0		0	"null"
617	25112	123727	19	41407	"2025-03-03 14:54:49"	96	3,6160	"FULL CFR"	"CODE 3333"	"Almacen"	""		22062700	22062700	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368005642	14682001210300	204046206941095		"2025-03-03 14:54:49"		408	0	0	0	4030	1	""	""	-1	"fork_lock"	-1	0		0	"null"
618	24416	59503	15	41319	"2024-04-07 12:17:38"	86	3,5310	"FULL CFR"	"GPS"	"Almacen"	""	1115641909	22062700	22062700	20000011	0		20000011			14030304	6426280	"5580a84fb828"	170106	89314404000367985497	14682000427814	204046206939080	"2018-01-08 15:54:44"	"2024-04-07 12:17:38"		408	0	0	1	3212	0	""	"12/07/2024: Entregada a la empresa 2x2 para decoración de oficina Sagulpa."	-1	"fork_lock"	-1	0		0	"null"
619	24608	59403	15	41292	"2022-11-24 07:06:31"	62	3,3270	"EMPTY RM"	"RECONNECT DUE"	"Bicis para reparar"	""	1115641909	22062700	22062700	20000011	0		20000011			14030304	6426004	"5580a84fb828"	170106	89314404000367988178	14682001199388	204046206939348	"2018-01-08 15:54:04"	"2022-11-24 07:06:31"		408	0	0	1	3212	0	""	"falta luz delantera, batería "	-1	"fork_lock"	-1	0		0	"null"
620	29277	59254	15	41168	"2025-11-20 15:15:16"	144	4,0240	"CHARGED CF"	"PINCODE ENTERED"	"Plaza de la feria "	""		20120200	20120200	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368030988	14682001203198	204046206943629		"2025-11-20 15:15:16"		408	1	1	0	3020	0	""	""	-1	"fork_lock"	-1	0		0	"null"
621	25727	123720	19	41414	"2022-11-12 23:25:17"	143	4,0155	"CHARGED CF"	"RECONNECT DUE"	"Gestohlen"	""	412937742	20120200	20120200	20000013	0		20000013			14030304	6413096	"5580a84fb828"	170106	89314404000368011137	14682001130276	204046206941644	"2018-09-27 11:11:58"	"2022-11-12 23:25:17"		408	0	0	0	4030	1	"09.11.2022 13:41:17: La bicicleta no ha sido liberada del soporte  09.11.2022 13:28:44: La bicicleta no ha sido liberada del soporte"	"Vista en Jinámar"	-1	"fork_lock"	-1	0		0	"null"
622	25195	59171	15	41028	"2022-08-07 11:25:31"	128	3,8880	"CHARGED CF"	"X"	"Gestohlen"	""		20120200	"<u>22062700*</u>"	20000011	0		20000011			"1308050a"		"5580a84fb828"	170106	89314404000368004959	14682001185809	204046206941026		"2022-08-07 11:25:31"		408	0	0	1	3212	0	"07.08.2022 12:45:58: he dejado la bici pero me sale como activa y ya la han usado"	"Desaparecida de O'Shanahan"	-1	"fork_lock"	-1	0		0	"null"
623	24403	59235	15	41094	"2022-06-22 23:42:44"	126	3,8710	"CHARGED CF"	"RETURN"	"Bicis para reparar"	""		20120200	"<u>22062700*</u>"	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000367985638	14682000419845	204046206939094		"2022-06-22 23:42:44"		408	0	0	0	3212	0	""	"Desaparecida el día 22 de Pl. de la Feria, última comunicación a las 22:42 horas con el cierre correcto del último alquiler. Detectada su falta a las 6:30 horas del día 23. Recuperada el día 24 a las 13:15 horas, tras aviso de vecina, en la calle Málaga, 75 (San Cristóbal)"	-1	"fork_lock"	-1	0		0	"null"
624	25108	59217	15	41076	"2022-02-22 19:41:16"	140	3,9900	"CHARGED CF"	"LOW BAT MODE FAST TRACKING"	"Gestohlen"	""		20120200	"<u>22062700*</u>"	20000011	0		20000011			14030304		"5580a84fb828"	170106	89314404000368005600	14682001209856	204046206941091		"2022-02-22 19:41:16"		408	0	0	0	3212	0	""	"Desaparecida de Ciudad de la Justicia"	-1	"fork_lock"	-1	0		0	"null"
625	28278	123734	19	41400	"2022-01-02 01:00:25"	145	4,0325	"CHARGED CF"	"PHONE AND PIN"	"Bicis para reparar"	""		20120200	20120200	20000013	0		20000013			14030304		"5580a84fb828"	170106	89314404000368028677	14682001157204	204046206943398		"2022-01-02 01:00:25"		408	0	0	1	4030	1	""	"Acto vandálico, día 1/1/21 aparece en Paseo de Las Canteras con diversos daños y sin BC."	-1	"fork_lock"	-1	0		0	"null"
626	23517	123715	19	41419	"2021-09-08 15:02:15"	109	3,7265	"FULL CFR"	"RECONNECT DUE"	"Bicis para reparar"	""	412913304	20120200	20120200	20000013	0		20000013			14030304	6414066	"5580a84fb828"	170106	89314404000367682490	14682001178911	204046206925480	"2018-11-05 19:24:23"	"2021-09-08 15:02:15"		408	0	0	0	4030	1	""	"Localizada en Calle Felipe Martel, 13, 35015 tras llamada de ciudadano. La encuentra logística entre unas palmeras con diversas modificaciones y sin BC.    Chip RFID: 2219631491 Se lo retiramos para utilizarlo con la 41383"	-1	"fork_lock"	-1	0		0	"null"
627	35435	123717	19	41417	"2023-11-30 12:14:17"	129	3,8965	"CHARGED CF"	"X"	"Almacen"	""		22062700	22062700	20000013	0		20000013			14030304				89314404000494375562	868959030938441	204046964009059		"2023-11-30 12:14:17"		408	0	0	0	4030	1	""	"Bicicletas en telecontrol de San Bernardo para el uso del servicio."	-1	"fork_lock"	-1	0		52537	"null"
